Equipo,Equipo,PROCESADOR DE AUDIO (CONSOLA DIGITAL PARA MICROFONOS),,,,,
Equipo,Equipo,COMPUTADORA PORTATIL DELL INSPIRION 14 CORE i7,,,,,
Mobiliario,Mobiliario,ARCHIVERO MOVIL DE 1 CAJON 1 GAVETA CON RODAJAS ARTICULO CS-1002,,,,,
Equipo,Equipo,"Custom Height adapter for the monochromator 9030(Adaptador de altura para el minimonocromador), IA 2",,,,,
Equipo,Equipo,"BOMBA PERISTALTICA PARA USO: 0.4-85.0ML/MIN, PARA USO EN ALIMENTOS, FARMACIA Y OTRAS SOLUCIONES. TRA",,,,,
Equipo,Equipo,"PULIDORA MASISA 11/2 HP 20"" 175 RPM TP2015",,,,,
Equipo,Equipo,TRITURADORA ATIVA HX05,,,,,
Equipo,Equipo,Monitor LED wide negro 1366*768 5000000:1 VGA AN,,,,,
Equipo,Equipo,LAP TOP MACBOOK,PRO CI5 8GB,,,,
Libro,Libro,ISBN 9780470617960 LibrosBooks AFC 1788,,,,,
Equipo,Equipo,"Sistema piano ""Life Saver"", (Controlador de Humedad).",,,,,
Libro,Libro,Maestría en Administración:  Asian Business and Management Practices: Trends and Global Consideratio,,,,,
Libro,Libro,1.- NUTRICIÓN PEDIÁTRICA EN EL ESTADO DE SALUD: NUTRIENTES Y ALIMENTOS ,2.- ALIMENTACIÓN ESCOLAR ,,,,
Libro,Libro,"ESPECIALIDAD Y MTRIA EN PRODUCCION ANIMAL:  GANADO PORCINO. DISEÑO DE ALOJAMIENTOS E INSTALACIONES,",,,,,
Libro,Libro,"Building off the success of Zill and Dewar's popular Essentials version, the new Fifth Edition of Pr",,,,,
Mobiliario,Mobiliario,MESA DE JUNTAS PARA 8 USUARIOS 240 X 120 X 75CMS.,,,,,
Libro,Libro,"WATER SERVICES MANAGEMENT AND GOVERNANCE  SE ENFOCA EN LOS SERVICIOS DEL AGUA (SIMUNISTRO DE AGUA, S",,,,,
Libro,Libro,Libro electrónico ISBN 9780203893050 http://lib.myilibrary.com?id=197732 Somohano Factura 3898,,,,,
Equipo,Equipo,"NO BREAK KOBLENZ CON REGULADOR, COLOR NEGRO, CAPACIDAD DE 900VA, PANTALLA LCD.",,,,,
Libro,Libro,"EL EDIFICIO LOUIS KAHN DE LA ASAMBLE NACIONAL EN DHAKA, CAPITAL BANGLADESH, ES CONSIDERADO POR MUCHO",,,,,
Libro,Libro,"NENDO 10/10 ES UNA MONOGRAFIA EXHAUSTIVA DE LA OBRA, CADA UNO DE LOS 10 CAPITULOS MUESTRA LOS PRINCI",,,,,
Libro,Libro,"LOS ARQUITECTOS O`DONNELL Y TOUMEY HAN ESTADO INVOLUCRADOS CON EL DISEÑO URBANO, EDIFICIOS EDUCATIVO",,,,,
Libro,Libro,"ESTE VOLUMEN INCLUYE FOTOGRAFIAS DE DOS EDIFICIOS, THE VITA FIRE STATION Y LF ONE, ASI COMO DOS INST",,,,,
Libro,Libro,"10 VOLUMENES: CSC-073831, CSC-073832, CSC-073833, CSC-073834, CSC-073835, CSC-073836, CSC-073837, CS",,,,,
Libro,Libro,WORDPRESS,,,,,
Libro,Libro,ISBN 9781118751039 LibrosBooks AFC 1794,,,,,
Libro,Libro,ISBN 9783527330317 LibrosBooks AFC 1794,,,,,
Libro,Libro,"ESTE LIBRO EXAMINA LA FORMA EN QUE LOS HABITANTES URBANOS, SOLIA SER SIMPLEMENTE DEL DESARROLLO DE C",,,,,
Libro,Libro,COMERCIO INTERNACIONAL,,,,,
Libro,Libro,Libro electrónico ISBN 9780124079175 http://find.galegroup.com/openurl/openurl?url_ver=Z39.88-2004&u,,,,,
Libro,Libro,2 VOLUMENES: CSC-073110 Y CSC-073113,,,,,
Libro,Libro,ISBN:9788415277934,,,,,
Libro,Libro,EL CAMPO DE LA INVESTIGACION CUALITATIVA,,,,,
Libro,Libro,ISBN 9783527328499 LibrosBooks AFC 1781,,,,,
Libro,Libro,ISBN 9781439861196 LibrosBooks AFC 1777,,,,,
Equipo,Equipo,"Laptop, con recurso PROSNI-2014, factura no. 3868",,,,,
Equipo,Equipo,COMPUTADORA GHIA A6 6400K/4GB/1TB/DVD+RW NEG INC MONITOR LED 18.5 GHIA CON SERIE:H1812140801198,,,,,
Libro,Libro,LIBRO CON IMAGEN DE UN PAISAJE QUE INCLUYE UN LAGO.,,,,,
Libro,Libro,LIBRO EN COLOR AZUL CON TITULO EN COLOR BLANCO.,,,,,
Libro,Libro,"ROPA DEPORTIVA CASUAL Y METROSEXUALES SLICK, HOY MAS HOMBRES ESTAN DESCUBRIENDO EL DANDISMO DANDO SU",,,,,
Equipo,Equipo,"COMPUTADORA PORTATIL APPLE, PANTALLA RETINA 13"" LED, PROCESADOR INTEL CORE i5, MEMORIA 8GB, 256GB EN",,,,,
Libro,Libro,"LIBRO DE VETERINARIA CON TAPA DURA, TITULO: MEDICINA INTERNA DE PEQUEÑOS ANIMALES, SUBTITULO: MEDICI",,,,,
Libro,Libro,LIBRO COLOR BLANCO CON IMAGEN EN LA PORTADA Y TITULO EN COLOR AZUL.,,,,,
Libro,Libro,LIBRO DE PASTA DURA; PASTA A COLOR E IMPRESIONES A BLANCO Y NEGRO,,,,,
Libro,Libro,ISBN 9781119962946 LibrosBooks AFC 1779,,,,,
Equipo,Equipo,COPUTADORA GHIA A6 6400K/4GB/1TB/DVD+RW NEG INCLUYE MONITOR LED 18.5 GHIA CON SERIE:H1812140802584,,,,,
Equipo,Equipo,COPUTADORA GHIA A6 6400K/4GB/1TB/DVD+RW NEG INCLUYE MONITOR LED 18.5 GHIA CON SERIE:H1812140801895,,,,,
Libro,Libro,ISBN 9781439831229 LibrosBooks AFC 1752,,,,,
Mobiliario,Mobiliario,Escritorio rectangular 2.00 madera Color Nogal Natural cistal faldon negro,,,,,
Libro,Libro,ISBN 9781466662568 LibrosBooks AFC 1773,,,,,
Equipo,Equipo,"MONITOR DE COLOR D7Q13A (1920 X 1080) 1 DVI-D, 1 DISPLAY PORT, 1 VGA, NEGRO.",,,,,
Mobiliario,Mobiliario,"Escritorio ejecutivo ""L"" modelo TEMPO de 2.11m de frente x 2.15m de fondo, cubierta principal en cri",,,,,
Libro,Libro,Libro electronico http://lib.myilibrary.com?id=551643ISBN 97813062203920 Somohano Factura 3911,,,,,
Equipo,Equipo,"COMPUTADORA DE ESCRITORIO CI5/16/1T/23""",,,,,
Libro,Libro,ISBN 9788496140363 V. 1 y 9788496140356 V. 2 Factura FA864 ALEF,,,,,
Libro,Libro,ISBN 9780470484746 LibrosBooks AFC 1783,,,,,
Mobiliario,Mobiliario,"Mesa de acero inoxidable marca FERRO, apoyo a Cuerpos Académicos 2014, factura no. FAPA 26836",,,,,
Libro,Libro,LIBRO DE COLOR E IMAGEN DE UNA CARRETERA Y UN CAMPO Y NUBES Y LETRAS DE COLOR BLANCO Y MOSTAZA,,,,,
Libro,Libro,"Nutrición, Maestría en Salud Publica: Journal of Food Science, autor: Wiley-Blackwell Publishing, In",,,,,
Libro,Libro,LIBRO DE PASTA DURA DE COLOR E IMAGEN DE UN REILETE DE COLORES Y LETRAS DE COLOR BLANCO,,,,,
Libro,Libro,1.- GINECOLOGÍA GENERAL ,2.-MEDICINA Y CIRUGÍA RECONSTRUCTIVA DE LA PELVIS FEMENINA ,3.- ASPECTO,,,
Equipo,Equipo,BURO GABINETE PARA CAMA JOSON CARE MODSKU MODELO ABS FABRICADO ABASE DE PLASTICO ABS CUENTA CON CAJO,,,,,
Equipo,Equipo,"TORNAMESA PROFESIONAL, COLOR NEGRO",,,,,
Equipo,Equipo,CENTRO DE CARGA   TIPO ESCENOGRAFIA CANAL 44 PARA EL AREA DE MERCADOTECNIA (PRESENTACIONES Y EVENTOS,,,,,
Libro,Libro,ISBN 9781466586239 LibrosBooks AFC 1750,,,,,
Libro,Libro,CSC-073979,,,,,
Equipo,Equipo,"COMPUTADORA MAC PRO DE LA MARCA APPLE, SISTEMA OSX PROCESADOR INTEL XEON E5, 8 NUCLEOS DE 3.5 CON 12",,,,,
Equipo,Equipo,RT50 GRIS REFRIGERADOR MARCA PHILIPS AHORRADOR DE ENERGIA NO ESCARCHA,,,,,
Libro,Libro,ISBN: 9788496916180 Ernesto Sánches Abarca F37,,,,,
Libro,Libro,ISBN 9789588816562 Amolca B-5467,,,,,
Libro,Libro,Soybean,,,,,
Libro,Libro,ISBN:9788495818768,,,,,
Libro,Libro,ISBN:9786074741520,,,,,
Mobiliario,Mobiliario,"BICIREMOLQUE, FABRICADO EN TUBULAR DE ACERO CON RUEDAS NEUMATICAS",,,,,
Equipo,Equipo,"PECERA DE ACRILICO CRISTAL 6MM, 120X1.80X81.7 CM, EN FORMA ""Y""",,,,,
Mobiliario,Mobiliario,LIBRERO S/ PUERTAS 180 X 80 X 40 CON 5 HUECOS INTERNOS Y 2 PUERTAS TOTALES CON JALADERA METALICA Y C,,,,,
Libro,Libro,ESTRUCTURA IMAGINATIVAS FUNDEN LA ARQUITECTURA TRADICIONAL CON LA VIDA MODERNA EN FORMAS FASCINANTES,,,,,
Equipo,Equipo,PANEL DE PARCHEO DE 24 PTOS. CAT 5E PARA MONTAJE EN RACK,,,,,
Equipo,Equipo,"BOMBA DE INFUSION VOLUMETRICA, BOMBA PARA INFUNDIR SOLUCIONES INTRAVENOSAS, MULTIFUNCONAL, CON SISTE",,,,,
Libro,Libro,ISBN:9781447111856,,,,,
Libro,Libro,ISBN:9783642091124,,,,,
Mobiliario,Mobiliario,"SILLON DECO 2 PLAZAS EN PIEL, FABRICADO EN ESPUMA DE POLIURETANO CON RETARDANTE AL FUEGO, BASE DE AG",,,,,
Mobiliario,Mobiliario,"MESA SALA DE AJUSTE INCLUYE CONECTIVIDAD HERMMAN LUXE, MEDIDAS 50CM X 1.50MTS X 75CM DE ALTURA.",,,,,
Equipo,Equipo,"COMPUTADORA CON PROCESADOR CORE I5-4210U MEMORIA RAM 4GB, DISCO DURO 1TB PANTALLA 14"" LED, WIFI/BLUE",,,,,
Equipo,Equipo,"ESTEREOMICROSCOPIO ZOOM DE 10 A 40X, CABEZAL: BINOCULAR, OCULARES: WF 10X/20 MM. COMPENSACION DIOPTR",,,,,
Equipo,Equipo,BARRA DE SONIDO (AUDIOVISUAL),,,,,
Equipo,Equipo,"Disco duro externo, apoyo a Cuerpos Académicos 2014, factura no. A 13239",,,,,
Equipo,Equipo,"COMPUTADORA IMAC CON PANTALLA DE 21.5"" LED, PROCESADOR INTEL CORE I5, 8GB DE MEMORIA LPDDR3, DD 500",,,,,
Libro,Libro,Libro electrónico ISBN 9780124171183 http://find.galegroup.com/openurl/openurl?url_ver=Z39.88-2004&u,,,,,
Equipo,Equipo,disco de estado solido,,,,,
Equipo,Equipo,"MACBOOK PRO CON PANTALLA RETINA DE 15"" INTEL CORE i7 QUAD CORE DE 2.5GHZ, TURBO BOSST CON UN MAXIMO",,,,,
Equipo,Equipo,MAQUINA CENTRIFUGA TRABAJO PESADO PARA LABORATORIO DENTAL,,,,,
Libro,Libro,ISBN:9788496921160,,,,,
Mobiliario,Mobiliario,MESA DE TRABAJO CON ESTRUCTURA METALICA PARA USO RUDO EN ACERO CAL. 16 CUBIERTA EN MELANINA DE 28MM,,,,,
Libro,Libro,ISBN:9788480866712,,,,,
Equipo,Equipo,ADAPTADOR DE SOPORTE A HOMBRO (SHOULDER) INCLUYE: 2 ROODS DE 25 CMS.,,,,,
Equipo,Equipo,"MONITOR LCD DE GAMA ALTA FULL HD, 22"", RENTABLE Y LIGERO, EQUIPADO CON INTERFASES DE ENTRADA ESTANDA",,,,,
Mobiliario,Mobiliario,"ESCRITORIO RECTANGULAR 1.20X0.60X0.75 COLOR ESTRUCTURA MET. GRAY STAR, COLOR CANTOS A CASTAÑA COLOR",,,,,
Equipo,Equipo,UNIDAD DE MEMORIA RAM Marca:HP Mod.RDIM 8GB 1RX4 PC3-14900R-13; (PHV444000Y) Al verificar la Serie e,,,,,
Libro,Libro,ISBN:9789688672259,,,,,
Equipo,Equipo,COMPUTADORA PORTATIL MACBOOK AIR 11.6/1.4GHZ/4GB/256GB FLASH-SPA,,,,,
Libro,Libro,ISBN:9789812836656,,,,,
Equipo,Equipo,"MONITOR LED HP VALUE V241 23.6"" RESOLUCIÓN 1920x1080 VGA/DVI-D",,,,,
Equipo,Equipo,1 CPU HP PAVILION 500-405LA A6-7400 8G WIN8.1 DVD,,,,,
Equipo,Equipo,MULTIFUNCIONAL HP OFFIJET PRO 8610,,,,,
Mobiliario,Mobiliario,"MESA DE TRABAJO, REPISA DE PARED, PARRILLA ESTUFA, BASE PARA LA PARRILLA, RACKS PARA INSERTO, MESA D",,,,,
Libro,Libro,ISBN:9781412922937,,,,,
Equipo,Equipo,BACK PACK PARA LAPTOP,,,,,
Equipo,Equipo,KIT VT400 NOVEL VT400NK,,,,,
Equipo,Equipo,"PRO ACCES PRO ANTENA 902 -928 MZ PARA RECEPCION DE SEÑAL, FACTURA: 5081, CON FECHA 12/12/2014, PROVE",,,,,
Equipo,Equipo,MINI IPAD 3 128GB GOLD CL WIFI MF432E/A PANTALLA TOUCH 7.9 PULGADAS WIFI,,,,,
Mobiliario,Mobiliario,"SILLON EJECUTIVO STELLA SIN CABECERA, CON ASIENTO ERGONOMICO, TAPIZADO EN MALLA 100% POLIESTER.",,,,,
Libro,Libro,Insect outbreaks revisited,,,,,
Equipo,Equipo,COMPUTADORA IMAC 21.5INCH 2.7GHZ QUAD-CORE INTEL CORE i5 ME086E/A,,,,,
Equipo,Equipo,"Computadora Macbook pro retina 15.4 intel quad core 17, 2.3GHZ/8GB/256 HD Flash",,,,,
Mobiliario,Mobiliario,"LAMINADORA PARA PANADERIA DE MESA, MARCA SIMET, BRAZOS PLEGABLES DE LUMINIO QUE PUEDEN SER LEVANTADO",,,,,
Equipo,Equipo,MEMORIA USB 128 GB,,,,,
Equipo,Equipo,MEMORIA USB 128 GB,,,,,
Equipo,Equipo,"Módulo Estribo con cubierta tipo duela, incluye Cruceta para elevar módulo de 40 a 70 cm. y dos esca",,,,,
Mobiliario,Mobiliario,SILLON PARA SALA DE JUNTAS TAPIZADO EN TELA CON BRAZOS FIJOS MOD. AL-480,,,,,
Equipo,Equipo,SISTEMA DE MICRÓFONO INALÁMBRICO,,,,,
Mobiliario,Mobiliario,"LOCKERS DE LAMINA DE ACERO, CALIBRE 20 EN PUERTAS Y MARCOS Y CALIBRE 22 EN CUERPOS CON CERRADURAS DE",,,,,
Equipo,Equipo,"ESTROBO REVOLUCIONARIO RGB, 1080 LEDS POTENCIA DE CONSUMO 360W, 4 A 8 CANALES DMX, VOLTAJE DE OPERAC",,,,,
Equipo,Equipo,"i7 4770, TM SABERTOOTH Z87, DDR3 8GB, COOLERMASTER, 4-DD 3 TB, CON TECLADO Y MOUSE.",,,,,
Mobiliario,Mobiliario,SILLON STELA PRO AL2510,,,,,
Libro,Libro,MONOUSUARIO 150209-12-0031,,,,,
Mobiliario,Mobiliario,CON LATERAL,,,,,
Equipo,Equipo,Tarjeta de adquisición de datos (instalada en la computadora ID 2246255),,,,,
Equipo,Equipo,"EQUIPO DE COMPUTO AMD A4 6210 CON DISCO DURO DE 1 TB Y 4GB DE RAM IDEACENTRE C365 BLANCA, AMD A4 621",,,,,
Equipo,Equipo,MOTOBOMBA 1/3HP 115 AJUSTE REDONDEO - NOTA: LA SERIE FUE TOMADA DE LA FACTURA.,,,,,
Equipo,Equipo,DJIPhanto 2 Vision,,,,,
Equipo,Equipo,CPU MARCA LENOVO  MODELO AT4,,,,,
Equipo,Equipo,MEZCLADORA DE AUDIO  DE 6 CANALES.,,,,,
Equipo,Equipo,PARA SERVIDOR.,,,,,
Equipo,Equipo,COMPUTADORA IMAC 21.5¨ 16 GB INCLUYE TECLADO  MARCA APPLE MODELO A1314 N/S DG743651ANJDR05A4 MOUSE,,,,,
Mobiliario,Mobiliario,"MESA DE TRABAJO P/AULA, SUPERFICIE MELAMINA COLOR GRIS, ESTRUCTURA METALICA COLOR GRIS, 70 X 120CMS.",,,,,
Equipo,Equipo,MONITOR VGA RESOL FULL HD,,,,,
Libro,Libro,ENCICLOPEDIA DE 5 TOMOS Y 5 CD,,,,,
Equipo,Equipo,CPU HP AIO PAVILION 19-2005,,,,,
Equipo,Equipo,Forma de espiral en color gris,,,,,
Equipo,Equipo,Multifuncional  MFC,,,,,
Equipo,Equipo,REFRIGERADOR VERTICAL 2 PTAS. CON ONTROL AHO. METAL FRIO,,,,,
Equipo,Equipo,PINTARRÓN METÁLICO PHL ESCOLAR 120X240,,,,,
Mobiliario,Mobiliario,ESCRITORIO DE TRABAJO DE 1.60M X .60M EN MADERA MELAMINA. SIN CAJONES,,,,,
Mobiliario,Mobiliario,LIBRERO DE MADERA COLOR CAOBA,,,,,
Mobiliario,Mobiliario,SILLAS M-90 NEGRO/CON MORADO,,,,,
Equipo,Equipo,"1000 BASE, SFP OPTIC, LC CONECTOR, OPTICAL.",,,,,
Mobiliario,Mobiliario,LIBRERO INFERIOR G12 .80 CON PUERTAS SIN CUBIERTA COLOR CEREZO-GRIS,,,,,
Libro,Libro,MONOUSUARIO 150209-12-0007,,,,,
Libro,Libro,"Especialidad de Odontopediatria: Armonia Dentofacial, autor:  Olga Lucía Giraldo R.  Marcia Ingrid",,,,,
Mobiliario,Mobiliario,MESA DE LECTURA DE 150X90CM EN ESTRUCTURA METALICA.,,,,,
Transporte,Transporte,VEHICULO ELECTRICO ING. CLUB CAR CAPACIDAD DE 4 PASAJEROS.,,,,,
Equipo,Equipo,PANEL DE PARCHEO CAT. 6 DE 48 PUERTOS.,,,,,
Equipo,Equipo,AMPLIFICADOR DE DISTRIBUCION HDMI 6 SALIDAS.,,,,,
Equipo,Equipo,DISTRIBUIDOR/AMPLIFICADOR DE VIDEO 2X1: 8 HDMI.,,,,,
Equipo,Equipo,DISCO DURO EXTERNO SEAGATE 3TB EXPANSION USB 3.0 NEGRO,,,,,
Equipo,Equipo,una pantalla de led de 19 pulgadas color negro,,,,,
Equipo,Equipo,UNA PANTALLA DE LED 19 PULGADAS COLOR NEGRO,,,,,
Equipo,Equipo,"SUMINISTRO DE PROCESADOR DIGITAL DE AUDIO PARA VIDEOCONFERENCIA, 10 ENTRADAS AEC, 6 ENTRADAS NORMALE",,,,,
Mobiliario,Mobiliario,"Librero universal con 4 entrepaños, color caoba con negro, de 1.90 alto x 100 frente x 0.40cm fondo",,,,,
Equipo,Equipo,"COMPUTADORA DE ESCRITORIO TOUCH SMART 610 PC SERIES,INTEL CORE i5",,,,,
Mobiliario,Mobiliario,SILLA GERENCIAL NASA,,,,,
Equipo,Equipo,"GRABADORA DE VOZ CON MEMORIA DE 4 GB Y RADIO FM, BATERIA RECARGABLE INTEGRADA.",,,,,
Mobiliario,Mobiliario,ESCRITORIO ESPECIAL TIPO GRAPA DE 1.60 X 60 CON 2 CAJONES Y LATERAL PARA IMPRESORA DE 80 X 50 EN MEL,,,,,
Equipo,Equipo,PROYECTOR POWERLITE 3000L,,,,,
Equipo,Equipo,PORTATIL HP 240,,,,,
Mobiliario,Mobiliario,Mesa de comedor curvi cuadrada chocolate,,,,,
Equipo,Equipo,CPU DE ESCRITORIO COLOR NEGRO MARCA HP,,,,,
Mobiliario,Mobiliario,"VISITANTE RESPALDO BAJO EN MADERA, TAPIZADO EN PIEL COLOR NEGRO ESTRUCTURA Y DESCANSABRAZOS EN MADER",,,,,
Equipo,Equipo,IMPRESORA DESINGNJET,,,,,
Equipo,Equipo,HORNO DE MICRONDA CROMADO CON NEGRO CON PLATON DE VIDRIO Y PUERTA DE CRITAL,,,,,
Equipo,Equipo,"CPU HP THINCLIENT MODELO: T620, SERIE: MXL5062FG8 INCLUYE: MONITOR HP 18.5 SERIE: 6CM4441VTF, TECLAD",,,,,
Equipo,Equipo,ESCANER CANON DR-C130 S/N: FW331483 ALTA NOVIEMBRE 2014 N.D. 11/2014,,,,,
Mobiliario,Mobiliario,"EJECUTIVO, RESPALDO BAJO EN PIEL COLOR NEGRO, CON MECANISMO RECLINABLE, DESCANSABRAZOS EN MADERA, CR",,,,,
Equipo,Equipo,"CPU HP THINCLIENT MODELO: T620, SERIE: MXL5062G2Z INCLUYE: MONITOR HP 18.5 SERIE: 6CM4441VT4, TECLAD",,,,,
Equipo,Equipo,"CPU HP THINCLIENT MODELO: T620, SERIE: MXL5062G1L INCLUYE: MONITOR HP 18.5 SERIE: 6CM4441VTG, TECLAD",,,,,
Equipo,Equipo,"PC GHIA CORE i3-4150 3.5 GHz 4GB/500GB/DVD+R/NEGRO Y MONITOR LED 18.5"" WIDE SCREEN NEGRO PLAN VGA SE",,,,,
Equipo,Equipo,Computadora- IMAC 21.5  INTEL 2.7 GHZ 8 GB RAM 1 TB HD VIDEO GT 640,,,,,
Equipo,Equipo,SISTEMA DE AUDIO USB PARA SERIE 600 Y 800,,,,,
Equipo,Equipo,CORTE EN TIRA 5.8 MM,,,,,
Equipo,Equipo,RELOJ DE HUELLA DIGITAL ZK,,,,,
Equipo,Equipo,"Bomba Mecánica rotatoria, factura 102723, recurso ordinario 2012",,,,,
Equipo,Equipo,MULTIFUNCIONAL. GARANTÍA DE 12 MESES CONTRA DEFECTOS DE FÁBRICA.,,,,,
Equipo,Equipo,AIRE ACONDICIONADO MINISPLIT 2 TR  SOLO FRIO,,,,,
Equipo,Equipo,"Motosierra con barra de 14""",,,,,
Equipo,Equipo,CENTRAL MODULAR PANASONIC 8X16 EXTS.,,,,,
Equipo,Equipo,FUENTE DE PODER DIGITAL  PARA ELECTROFORESIS,,,,,
Equipo,Equipo,EQUIPO PORTATIL 4 RADIOS 2 VIAS,,,,,
Equipo,Equipo,"FÉRULAS NEUMATICAS, FACTURA: F 2665, CON FECHA 14/04/2015, PROOVEDOR: MULTINACIONAL DE SEGURIDAD IND",,,,,
Mobiliario,Mobiliario,ESCRITORIO RECTANGULAR 1.20 X 0.60 X 0.75 BLANCO BRILLANTE,,,,,
Equipo,Equipo,Micropipeta multicanalde 8 canales 1-10 microlitos,,,,,
Equipo,Equipo,SOPLADORA A GASOLINA TIPO MOCHILA,,,,,
Equipo,Equipo,Robot HD2-S Doberman,,,,,
Equipo,Equipo,Cámara de electroforesis horizontal geles 13x16,,,,,
Equipo,Equipo,"Parrilla con calentamiento y agitación, superficie cerámica, rango 100-1500 RPM. Temp. Max. 340°C, P",,,,,
Equipo,Equipo,COMPUTADORA PORTATIL C17-4510U 8G 1TB W8.1PRO 15.6¨,,,,,
Equipo,Equipo,DIGITAL PERSONAL LECTOR DE HUELLA PERSONAL DIGITAL,,,,,
Equipo,Equipo,DISCO DURO PARA VIDEO VIGILANCIA,,,,,
Equipo,Equipo,PINTARRON BLANCO METALICO,,,,,
Equipo,Equipo,DISCO DURO IOMEGA 1TB PORTATIL EGO USB 3.0 NEGRO,,,,,
Equipo,Equipo,AIRE ACONDICIONADO MINI SPLIT TECHO S.T.R. CON CONTROL REMOTO,,,,,
Mobiliario,Mobiliario,"DE MADERA SOLIDA, TAPIZADO EN TELA O CURPIEL, MEDIDAS: 40 FR X45 FO.",,,,,
Mobiliario,Mobiliario,Silla Ejecutiva R10,,,,,
Equipo,Equipo,JUEGO DE HERRAMIENTAS PARA ARMADO DE CABLE MARCA LMR-400 INCLUYE: PELADORA MOD. CST 400 COLOR AZUL Y,,,,,
Equipo,Equipo,"Taladro atornillador, factura 7248, recurso ordinario 2012",,,,,
Equipo,Equipo,MONITOR LED 24 ASUS COLOR NEGRO,,,,,
Equipo,Equipo,WALKIES TALKIES JUEGO C-2C/U. (LA FACTURA ESTA MAL DESCRITA),,,,,
Mobiliario,Mobiliario,Locker deportivo 1 puerta con portacandado y gancho para ropa de 40 X 38 X 180 cm.,,,,,
Equipo,Equipo,"KIT DE TELEFONO INALAMBRICO KX-TG1712, COLOR NEGRO  SE COMPONE DE 2 APARATOS, INCLUYE CARGADORES.",,,,,
Equipo,Equipo,#ERROR!,,,,,
Mobiliario,Mobiliario,LIBRERO COPETE DE 1.80 MTS DE LARGO X 1.10 MTS DE ALTURA CON PUERTAS ABATIBLES Y PALOMERAS COLOR CHO,,,,,
Equipo,Equipo,COMPUTADORA COMPLETA PAVILION(CASA TAZUMBOS),,,,,
Equipo,Equipo,COMPUTADORA DE ESCRITORIO Y MONITOR S/N V900VDBL,,,,,
Equipo,Equipo,COMPUTADORA DE ESCRITORIO Y MONITOR S/N V900VDAE,,,,,
Equipo,Equipo,"COMPUTADORA RAM 8 GB, MONITOR CON N/S CN-04FF47-64180-51P-27JB COLOR NEGRO.",,,,,
Libro,Libro,ISBN 9788420011318 Factura 44957 RGS Libros,,,,,
Equipo,Equipo,ARRANCADOR MAGNETICO TPLENA,,,,,
Mobiliario,Mobiliario,ESTACION DE EMERGENCIA CON REGADERA Y LAVAOJOS DE ACERO INOXIDABLE,,,,,
Equipo,Equipo,MESA DE TRABAJO CON SISTEMA DE AIRE LISA DE 1.80 X 90 DE ALTURA SIN TARJA CON ESTRUCTURA DE 1 1/4 PU,,,,,
Equipo,Equipo,APPLE IMAC 27 RETINA 3.5/2X4GB/1,,,,,
Equipo,Equipo,"FRIGO BAR 5 PIES CÚBICOS, BLANCO.",,,,,
Equipo,Equipo,EQUIPO DE AIRE ACONDICIONADO 2 TR. A 220/1/60 VOLTS.,,,,,
Equipo,Equipo,"CASA DE CAMPANAÑA 2XT,FACTURA:0023, FECHA DE FACTURA: 8/06/12, PROVEEDOR: PRODUCTOS ECOLOGICOS Y DEP",,,,,
Libro,Libro,"La obra consta de tres volúmenes. ISBN Vol. I 9685078696, ISBN Vol. II 9685078718, ISBN Vol. III 968",,,,,
Mobiliario,Mobiliario,"Archivero metálico de 4 gavetas, color arena",,,,,
Equipo,Equipo,COOLER,,,,,
Equipo,Equipo,"COMPUTADORA DE ESCRITORIO, CI3-4150T 8GB 1TB WIN8.1 20 TOUNCH DVD-RW 1WTY",,,,,
Equipo,Equipo,BALANZA DE PRECISION MODELO NEWTON CAPACIDAD,,,,,
Equipo,Equipo,DESPACHADOR DE AGUA GE. COLOR GRIS CON ALACENA EN LA PARTE INFERIOR.,,,,,
Equipo,Equipo,CONVERTIDOR MED GIGABIT 1000BASE TX FX MM/SM/LC,,,,,
Libro,Libro,ISBN 9788428214865 Factura 45105 RGS Libros,,,,,
Equipo,Equipo,CENTRIFUGA ESCOLAR DE 12 TUBOS DE 20 ML,,,,,
Equipo,Equipo,"MAQUINA RECTA, DE POSTE, MARCA HIGHLEAD, MODELO GC24018, CON ESTANTE, TABLÓN Y MOTOR.",,,,,
Equipo,Equipo,IMPRESORA HP LASER JET PRO 1102W. COLOR NEGRO,,,,,
Libro,Libro,ISBN 8429140867 Vol. 5 Factura 2410 Somohano Express,,,,,
Libro,Libro,ISBN 8429140891 Vol. 8 Factura 2410 Somohano Express,,,,,
Libro,Libro,ISBN 9783805582698 Factura A 31 Cuellar,,,,,
Equipo,Equipo,1 PZA. IMPRESORA H.P. LASERJET PRO 400,,,,,
Mobiliario,Mobiliario,"Gabinete en acero negro cal 20. factura 352, recurso PROINPEP 2015",,,,,
Equipo,Equipo,DE TORRE NEGRO INCLUYE CONTROL,,,,,
Mobiliario,Mobiliario,MUEBLE ESPECIAL TIPO ALACENA DE 2.00 MTS X .50 MTS X 90MTS EN MELAMINA CON ESPACIOS PARA CAFETERA Y,,,,,
Equipo,Equipo,"Pizarron a base cristal templado de 6 mm de grosor, esmerilado, de 1.80x1.20 mts.",,,,,
Equipo,Equipo,COMPUTADORA MARCA LANIX MODELO HX 4310 CON MONITOR LANIX DE 18.5 LCD MODELO LX185 SERIE LXM50601241,,,,,
Equipo,Equipo,PIZARRÓN COLOR BLANCO  DE 120 x 90 CMS.,,,,,
